Zone code,Region/Countries/Area,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
854,Burkina Faso,2010,Balance imports/exports (millions of US dollars),G,,-760,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,2015,Balance imports/exports (millions of US dollars),G,,-802,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,2020,Balance imports/exports (millions of US dollars),G,,196,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,2021,Balance imports/exports (millions of US dollars),G,,350,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
854,Burkina Faso,2022,Balance imports/exports (millions of US dollars),G,,"-1,006",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,1995,Imports CIF (millions of US dollars),G,,270,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,2005,Imports CIF (millions of US dollars),G,,258,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,2010,Imports CIF (millions of US dollars),G,,404,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,2015,Imports CIF (millions of US dollars),G,,561,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,2020,Imports CIF (millions of US dollars),G,,909,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,2021,Imports CIF (millions of US dollars),G,,981,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,2022,Imports CIF (millions of US dollars),G,,981,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,1995,Exports FOB (millions of US dollars),G,,179,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,2005,Exports FOB (millions of US dollars),G,,114,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,2010,Exports FOB (millions of US dollars),G,,118,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,2015,Exports FOB (millions of US dollars),G,,114,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,2020,Exports FOB (millions of US dollars),G,,162,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,2021,Exports FOB (millions of US dollars),G,,113,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,2022,Exports FOB (millions of US dollars),G,,125,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,1995,Balance imports/exports (millions of US dollars),G,,-92,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,2005,Balance imports/exports (millions of US dollars),G,,-144,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,2010,Balance imports/exports (millions of US dollars),G,,-286,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,2015,Balance imports/exports (millions of US dollars),G,,-447,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,2020,Balance imports/exports (millions of US dollars),G,,-747,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,2021,Balance imports/exports (millions of US dollars),G,,-868,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
108,Burundi,2022,Balance imports/exports (millions of US dollars),G,,-855,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,1995,Imports CIF (millions of US dollars),S,,252,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,2005,Imports CIF (millions of US dollars),S,,438,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,2010,Imports CIF (millions of US dollars),S,,731,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,2015,Imports CIF (millions of US dollars),S,,603,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,2020,Imports CIF (millions of US dollars),S,,"1,131",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,2021,Imports CIF (millions of US dollars),S,,"1,164",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,2022,Imports CIF (millions of US dollars),S,,"1,276",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,1995,Exports FOB (millions of US dollars),S,,9,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,2005,Exports FOB (millions of US dollars),S,,89,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,2010,Exports FOB (millions of US dollars),S,,220,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,2015,Exports FOB (millions of US dollars),S,,67,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,2020,Exports FOB (millions of US dollars),S,,53,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,2021,Exports FOB (millions of US dollars),S,,61,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,2022,Exports FOB (millions of US dollars),S,,59,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,1995,Balance imports/exports (millions of US dollars),S,,-243,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,2005,Balance imports/exports (millions of US dollars),S,,-349,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,2010,Balance imports/exports (millions of US dollars),S,,-511,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,2015,Balance imports/exports (millions of US dollars),S,,-537,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,2020,Balance imports/exports (millions of US dollars),S,,"-1,078",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,2021,Balance imports/exports (millions of US dollars),S,,"-1,103",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
132,Cabo Verde,2022,Balance imports/exports (millions of US dollars),S,,"-1,217",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
116,Cambodia,1995,Imports CIF (millions of US dollars),G,,217,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
116,Cambodia,2005,Imports CIF (millions of US dollars),G,,"2,552",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
116,Cambodia,2010,Imports CIF (millions of US dollars),G,,"4,903",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
116,Cambodia,2015,Imports CIF (millions of US dollars),G,,"10,669",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
116,Cambodia,2020,Imports CIF (millions of US dollars),G,,"19,114",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
116,Cambodia,2021,Imports CIF (millions of US dollars),G,,"28,703",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
116,Cambodia,2022,Imports CIF (millions of US dollars),G,,"30,695",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
116,Cambodia,1995,Exports FOB (millions of US dollars),G,,76,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
116,Cambodia,2005,Exports FOB (millions of US dollars),G,,"3,019",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
116,Cambodia,2010,Exports FOB (millions of US dollars),G,,"5,590",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
116,Cambodia,2015,Exports FOB (millions of US dollars),G,,"8,542",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
116,Cambodia,2020,Exports FOB (millions of US dollars),G,,"17,716",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
116,Cambodia,2021,Exports FOB (millions of US dollars),G,,"17,572",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
116,Cambodia,2022,Exports FOB (millions of US dollars),G,,"23,049",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
116,Cambodia,1995,Balance imports/exports (millions of US dollars),G,,-142,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
116,Cambodia,2005,Balance imports/exports (millions of US dollars),G,,467,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
116,Cambodia,2010,Balance imports/exports (millions of US dollars),G,,688,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
